intExpID,Type,Case,Protocol,total_users,user_no,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,seg_Dur,width,height,resolutions,Clae,Duanmu,Yin,Yu,P1203
20,5g,Driving-6,tcp,1,1,18,25532,1481,0,4375,7396,5477,1369313,11416,conventional,2000,1920,1080,1920x1080,2.39,69.786,58872.399,3.5,4.136
20,5g,Driving-6,tcp,1,1,19,27204,893,0,4375,13251,5916,1479218,11745,conventional,2000,1920,1080,1920x1080,2.494,70.108,63247.418,3.546,4.165
20,5g,Driving-6,tcp,1,1,20,29134,1022,0,4375,11236,5742,1435508,11815,conventional,2000,1920,1080,1920x1080,2.59,70.398,67622.437,3.588,4.189
20,5g,Driving-6,tcp,1,1,21,31239,1259,0,4375,8822,5553,1388420,11711,conventional,2000,1920,1080,1920x1080,2.679,70.66,71997.456,3.625,4.214
20,5g,Driving-6,tcp,1,1,22,33359,1198,0,4375,10912,6536,1634147,11591,conventional,2000,1920,1080,1920x1080,2.762,70.899,76372.475,3.659,4.238
20,5g,Driving-6,tcp,1,1,23,35295,1059,0,4375,10666,5648,1412035,11656,conventional,2000,1920,1080,1920x1080,2.84,71.116,80747.494,3.691,4.263
20,5g,Driving-6,tcp,1,1,24,37603,1380,0,4375,8977,6194,1548563,11349,conventional,2000,1920,1080,1920x1080,2.912,71.316,85122.513,3.719,4.28
20,5g,Driving-6,tcp,1,1,25,39337,787,0,4375,14298,5626,1406618,11615,conventional,2000,1920,1080,1920x1080,2.98,71.5,89497.532,3.745,4.296
20,5g,Driving-6,tcp,1,1,26,42005,1756,0,4375,6192,5437,1359256,10948,conventional,2000,1920,1080,1920x1080,3.043,71.669,93872.551,3.77,4.306
20,5g,Driving-6,tcp,1,1,27,43389,517,0,4375,20341,5258,1314597,11564,conventional,2000,1920,1080,1920x1080,3.103,71.826,98247.57,3.792,4.323
20,5g,Driving-6,tcp,1,1,28,47429,3136,0,4375,3209,5033,1258290,9524,conventional,2000,1920,1080,1920x1080,3.16,71.972,102622.589,3.813,4.342
20,5g,Driving-6,tcp,1,1,29,51520,2794,0,4375,3353,4685,1171307,7433,conventional,2000,1920,1080,1920x1080,3.214,72.108,106997.608,3.832,4.365
20,5g,Driving-6,tcp,1,1,30,55566,2887,0,4375,2943,4249,1062270,5388,conventional,2000,1920,1080,1920x1080,3.264,72.234,111372.627,3.85,4.372
20,5g,Driving-6,tcp,1,1,31,59621,3105,0,4375,2156,3348,837012,3333,conventional,2000,1920,1080,1920x1080,3.313,72.353,115747.646,3.867,4.378
20,5g,Driving-6,tcp,1,1,32,63680,2969,726,4375,2618,3886,971715,2000,conventional,2000,1920,1080,1920x1080,3.358,73.126,122300.665,-18.05,4.086
20,5g,Driving-6,tcp,1,1,33,67732,3019,2052,4375,3005,4536,1134060,2000,conventional,2000,1920,1080,1920x1080,3.402,75.021,132831.684,-16.589,3.745
20,5g,Driving-6,tcp,1,1,34,71780,2802,2048,4375,2023,2834,708619,2000,conventional,2000,1920,1080,1920x1080,3.444,76.176,141172.703,-16.425,3.459
20,5g,Driving-6,tcp,1,1,35,75847,3047,2066,4375,2371,3612,903187,2000,conventional,2000,1920,1080,1920x1080,3.483,76.177,145589.722,-16.421,3.246
20,5g,Driving-6,tcp,1,1,36,79887,2932,2040,3918,1326,1944,486058,2000,conventional,2000,1920,1080,1920x1080,3.509,76.049,149027.545,-16.432,3.077
20,5g,Driving-6,tcp,1,1,37,83930,2934,2043,3091,1286,1887,471811,2000,conventional,2000,1280,720,1280x720,3.491,75.796,151223.936,-16.467,2.913
20,5g,Driving-6,tcp,1,1,38,87973,2775,2042,3091,1183,1641,410358,2000,conventional,2000,1280,720,1280x720,3.475,75.561,154321.842,-16.498,2.777
20,5g,Driving-6,tcp,1,1,39,92040,2731,2067,2422,979,1337,334285,2000,conventional,2000,1280,720,1280x720,3.412,75.235,156146.67,-16.543,2.65
20,5g,Driving-6,tcp,1,1,40,96080,2888,2039,2422,903,1305,326342,2000,conventional,2000,1280,720,1280x720,3.354,74.906,158560.037,-16.589,2.541
20,5g,Driving-6,tcp,1,1,41,100129,2897,2049,1801,842,1220,305057,2000,conventional,2000,736,414,736x414,3.247,74.472,159686.338,-16.65,2.408
20,5g,Driving-6,tcp,1,1,42,104175,2684,2046,1801,955,1282,320689,2000,conventional,2000,736,414,736x414,3.149,74.08,161508.672,-16.706,2.288
20,5g,Driving-6,tcp,1,1,43,107473,2023,1297,1077,780,789,197292,2000,conventional,2000,640,360,640x360,2.989,73.081,159607.182,-16.877,2.194
20,5g,Driving-6,tcp,1,1,44,110799,2186,1326,1077,774,846,211593,2000,conventional,2000,640,360,640x360,2.844,72.147,158525.104,-17.101,2.122
20,5g,Driving-6,tcp,1,1,45,113753,1641,954,1077,659,541,135297,2000,conventional,2000,640,360,640x360,2.711,71.496,158574.026,-17.285,2.062
20,5g,Driving-6,tcp,1,1,46,116299,1292,546,1077,862,557,139356,2000,conventional,2000,640,360,640x360,2.59,70.6,157311.948,-17.823,1.992
20,5g,Driving-6,tcp,1,1,47,117664,228,0,1077,5642,643,160825,2635,conventional,2000,640,360,640x360,2.477,69.637,155527.87,-20.727,1.944
20,5g,Driving-6,tcp,1,1,48,119118,190,0,1801,12120,1151,287857,3182,conventional,2000,736,414,736x414,2.425,69.065,154967.792,3.398,1.918
20,5g,Driving-6,tcp,1,1,49,120843,464,0,3918,13556,3145,786277,3457,conventional,2000,1920,1080,1920x1080,2.459,69.216,156769.126,3.409,1.928
20,5g,Driving-6,tcp,1,1,50,122342,379,0,4375,19114,3622,905558,3958,conventional,2000,1920,1080,1920x1080,2.495,69.335,160687.547,3.428,1.938
20,5g,Driving-6,tcp,1,1,51,124076,606,0,4375,6967,2111,527767,4225,conventional,2000,1920,1080,1920x1080,2.531,69.465,165062.566,3.447,1.967
20,5g,Driving-6,tcp,1,1,52,125454,213,0,4375,10337,1100,275228,4848,conventional,2000,1920,1080,1920x1080,2.565,69.59,169437.585,3.465,1.975
20,5g,Driving-6,tcp,1,1,53,127671,1022,0,4375,9394,4800,1200140,4632,conventional,2000,1920,1080,1920x1080,2.599,69.71,173812.604,3.482,2.018
20,5g,Driving-6,tcp,1,1,54,130095,1240,0,4375,10136,6284,1571135,4209,conventional,2000,1920,1080,1920x1080,2.631,69.826,178187.623,3.498,2.024
20,5g,Driving-6,tcp,1,1,55,132610,1377,0,4375,11037,7599,1899904,3694,conventional,2000,1920,1080,1920x1080,2.663,69.937,182562.642,3.514,2.031
20,5g,Driving-6,tcp,1,1,56,136651,2856,347,4375,6689,9552,2388192,2000,conventional,2000,1920,1080,1920x1080,2.694,70.223,187978.661,-26.002,2.012
20,5g,Driving-6,tcp,1,1,57,139527,1670,875,4375,10322,8619,2154759,2000,conventional,2000,1920,1080,1920x1080,2.725,70.765,194978.68,-18.513,1.98
20,5g,Driving-6,tcp,1,1,58,141636,928,109,4375,15659,7266,1816520,2000,conventional,2000,1920,1080,1920x1080,2.754,70.737,198639.699,-19.114,1.952
20,5g,Driving-6,tcp,1,1,59,143607,788,0,4375,13488,5314,1328639,2030,conventional,2000,1920,1080,1920x1080,2.783,70.399,200389.718,245.795,1.956
20,5g,Driving-6,tcp,1,1,60,145873,1041,236,4375,4690,2441,610383,2000,conventional,2000,1920,1080,1920x1080,2.811,70.552,205145.737,-37.104,1.925
20,5g,Driving-6,tcp,1,1,61,148611,1498,738,4375,6546,4903,1225812,2000,conventional,2000,1920,1080,1920x1080,2.839,70.988,211734.756,-19.265,1.926
20,5g,Driving-6,tcp,1,1,62,150867,954,255,4375,13976,6666,1666704,2000,conventional,2000,1920,1080,1920x1080,2.866,71.077,216166.775,-19.242,1.903
20,5g,Driving-6,tcp,1,1,63,152795,687,0,4375,11864,4075,1018865,2073,conventional,2000,1920,1080,1920x1080,2.892,70.819,218327.794,-35.911,1.905
20,5g,Driving-6,tcp,1,1,64,154823,747,0,4375,7910,2954,738602,2045,conventional,2000,1920,1080,1920x1080,2.918,70.784,221937.813,3.635,1.923
20,5g,Driving-6,tcp,1,1,65,156748,653,0,4375,11945,3900,975077,2121,conventional,2000,1920,1080,1920x1080,2.943,70.864,226312.832,3.647,1.925
20,5g,Driving-6,tcp,1,1,66,159321,1253,452,4375,4805,3010,752603,2000,conventional,2000,1920,1080,1920x1080,2.967,71.138,232043.851,-24.592,1.913
20,5g,Driving-6,tcp,1,1,67,160981,376,0,4375,13451,2528,632200,2340,conventional,2000,1920,1080,1920x1080,2.991,71.21,236418.87,-24.759,1.915
20,5g,Driving-6,tcp,1,1,68,162967,664,0,4375,5505,1827,456949,2354,conventional,2000,1920,1080,1920x1080,3.015,71.089,239437.889,3.679,1.916
20,5g,Driving-6,tcp,1,1,69,164610,319,0,4375,9558,1524,381140,2711,conventional,2000,1920,1080,1920x1080,3.038,71.16,243812.908,3.689,1.918
20,5g,Driving-6,tcp,1,1,70,166703,718,0,4375,11476,4119,1029971,2618,conventional,2000,1920,1080,1920x1080,3.06,71.228,248187.927,3.699,1.919
20,5g,Driving-6,tcp,1,1,71,169031,982,0,4375,12050,5916,1479193,2291,conventional,2000,1920,1080,1920x1080,3.082,71.295,252562.946,3.708,1.92
20,5g,Driving-6,tcp,1,1,72,171352,936,30,4375,8207,3841,960324,2000,conventional,2000,1920,1080,1920x1080,3.104,71.372,257027.965,8.981,1.9
20,5g,Driving-6,tcp,1,1,73,173110,414,0,4375,23757,4917,1229434,2242,conventional,2000,1920,1080,1920x1080,3.125,71.435,261402.984,8.899,1.901
20,5g,Driving-6,tcp,1,1,74,175075,590,0,4375,8687,2562,640684,2278,conventional,2000,1920,1080,1920x1080,3.145,71.484,265688.003,3.735,1.902
20,5g,Driving-6,tcp,1,1,75,176490,28,0,4375,3298,46,11543,2864,conventional,2000,1920,1080,1920x1080,3.166,71.544,270063.022,3.744,1.907
20,5g,Driving-6,tcp,1,1,76,178392,517,0,4375,11138,2879,719816,2963,conventional,2000,1920,1080,1920x1080,3.185,71.602,274438.041,3.752,1.908
20,5g,Driving-6,tcp,1,1,77,180963,1162,0,4375,10546,6127,1531900,2393,conventional,2000,1920,1080,1920x1080,3.205,71.659,278813.06,3.76,1.909
20,5g,Driving-6,tcp,1,1,78,183653,1224,297,4375,12942,7920,1980143,2000,conventional,2000,1920,1080,1920x1080,3.224,71.823,284079.079,-38.359,1.89
20,5g,Driving-6,tcp,1,1,79,185281,196,0,4375,75311,7380,1845129,2373,conventional,2000,1920,1080,1920x1080,3.243,71.875,288454.098,-38.958,1.891
20,5g,Driving-6,tcp,1,1,80,188247,1518,593,4375,10572,8024,2006086,2000,conventional,2000,1920,1080,1920x1080,3.261,72.032,293717.117,-23.607,1.873
20,5g,Driving-6,tcp,1,1,81,191911,2213,1663,4375,6543,7239,1809994,2000,conventional,2000,1920,1080,1920x1080,3.279,72.668,303081.136,-17.757,1.857
20,5g,Driving-6,tcp,1,1,82,193382,46,0,4375,233874,5379,1344779,2529,conventional,2000,1920,1080,1920x1080,3.297,72.503,305677.155,-18.39,1.858
20,5g,Driving-6,tcp,1,1,83,195848,992,0,4375,9878,4899,1224970,2063,conventional,2000,1920,1080,1920x1080,3.314,71.97,305063.174,3.805,1.858
19,5g,Driving-6,tcp,1,1,1,25,24,0,239,710,8,2132,2000,conventional,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
19,5g,Driving-6,tcp,1,1,2,1208,522,0,572,3139,819,204860,4000,conventional,2000,512,288,512x288,0.335,47.875,-11520.97,0.406,2.119
19,5g,Driving-6,tcp,1,1,3,2831,940,0,1077,4296,2019,504822,4378,conventional,2000,640,360,640x360,0.338,49.503,1051.519,0.63,2.502
19,5g,Driving-6,tcp,1,1,4,4584,1041,0,1801,6681,3477,869396,4626,conventional,2000,736,414,736x414,0.322,51.624,2129.441,0.923,2.808
19,5g,Driving-6,tcp,1,1,5,6099,805,0,2422,6853,2758,689642,5111,conventional,2000,1280,720,1280x720,0.384,53.741,3930.775,1.223,3.196
19,5g,Driving-6,tcp,1,1,6,7055,287,0,3091,22349,3207,801782,6155,conventional,2000,1280,720,1280x720,0.462,55.939,6353.142,1.534,3.332
19,5g,Driving-6,tcp,1,1,7,8545,773,0,4375,9627,3720,930218,6665,conventional,2000,1920,1080,1920x1080,0.422,58.863,9445.048,1.94,3.494
19,5g,Driving-6,tcp,1,1,8,9901,663,0,4375,9439,3129,782275,7310,conventional,2000,1920,1080,1920x1080,0.602,60.994,13820.067,2.244,3.618
19,5g,Driving-6,tcp,1,1,9,11094,476,0,4375,15435,3673,918424,8117,conventional,2000,1920,1080,1920x1080,0.825,62.651,18195.086,2.481,3.707
19,5g,Driving-6,tcp,1,1,10,12334,507,0,4375,13893,3522,880531,8878,conventional,2000,1920,1080,1920x1080,1.047,63.976,22570.105,2.671,3.773
19,5g,Driving-6,tcp,1,1,11,13527,436,0,4375,16865,3676,919189,9686,conventional,2000,1920,1080,1920x1080,1.257,65.061,26945.124,2.826,3.831
19,5g,Driving-6,tcp,1,1,12,14780,505,0,4375,15273,3856,964150,10433,conventional,2000,1920,1080,1920x1080,1.45,65.965,31320.143,2.955,3.887
19,5g,Driving-6,tcp,1,1,13,16827,1185,0,4375,6054,3587,896857,10387,conventional,2000,1920,1080,1920x1080,1.626,66.73,35695.162,3.064,3.924
19,5g,Driving-6,tcp,1,1,14,18165,585,0,4375,9418,2754,688741,11050,conventional,2000,1920,1080,1920x1080,1.787,67.385,40070.181,3.158,4.009
19,5g,Driving-6,tcp,1,1,15,19201,288,0,4375,19429,2797,699451,12014,conventional,2000,1920,1080,1920x1080,1.934,67.953,44445.2,3.239,4.075
19,5g,Driving-6,tcp,1,1,16,20699,710,0,4375,10733,3810,952635,12517,conventional,2000,1920,1080,1920x1080,2.068,68.451,48820.219,3.31,4.109
19,5g,Driving-6,tcp,1,1,17,22864,1394,0,4375,7130,4969,1242459,12352,conventional,2000,1920,1080,1920x1080,2.191,68.889,53195.238,3.372,4.137
19,5g,Driving-6,tcp,1,1,18,25602,1926,0,4375,5687,5477,1369313,11614,conventional,2000,1920,1080,1920x1080,2.305,69.279,57570.257,3.428,4.165
19,5g,Driving-6,tcp,1,1,19,27272,872,0,4375,13570,5916,1479218,11944,conventional,2000,1920,1080,1920x1080,2.41,69.628,61945.276,3.478,4.193
19,5g,Driving-6,tcp,1,1,20,29650,1547,0,4375,7423,5742,1435508,11567,conventional,2000,1920,1080,1920x1080,2.507,69.942,66320.295,3.523,4.216
19,5g,Driving-6,tcp,1,1,21,31316,849,0,4375,13082,5553,1388420,11902,conventional,2000,1920,1080,1920x1080,2.597,70.226,70695.314,3.563,4.24
19,5g,Driving-6,tcp,1,1,22,33274,1097,0,4375,11917,6536,1634147,11944,conventional,2000,1920,1080,1920x1080,2.682,70.484,75070.333,3.6,4.259
19,5g,Driving-6,tcp,1,1,23,35371,1236,0,4375,9139,5648,1412035,11847,conventional,2000,1920,1080,1920x1080,2.76,70.72,79445.352,3.634,4.28
19,5g,Driving-6,tcp,1,1,24,38086,1819,0,4375,6810,6194,1548563,11133,conventional,2000,1920,1080,1920x1080,2.834,70.936,83820.371,3.665,4.303
19,5g,Driving-6,tcp,1,1,25,39420,459,0,4375,24516,5626,1406618,11799,conventional,2000,1920,1080,1920x1080,2.903,71.135,88195.39,3.693,4.318
19,5g,Driving-6,tcp,1,1,26,41914,1575,0,4375,6904,5437,1359256,11305,conventional,2000,1920,1080,1920x1080,2.968,71.319,92570.409,3.719,4.328
19,5g,Driving-6,tcp,1,1,27,43468,670,0,4375,15696,5258,1314597,11752,conventional,2000,1920,1080,1920x1080,3.029,71.489,96945.428,3.744,4.344
19,5g,Driving-6,tcp,1,1,28,47534,3168,0,4375,3177,5033,1258290,9686,conventional,2000,1920,1080,1920x1080,3.087,71.646,101320.447,3.766,4.366
19,5g,Driving-6,tcp,1,1,29,51580,3046,0,4375,3076,4685,1171307,7641,conventional,2000,1920,1080,1920x1080,3.142,71.793,105695.466,3.787,4.385
19,5g,Driving-6,tcp,1,1,30,55642,3138,0,4375,2708,4249,1062270,5579,conventional,2000,1920,1080,1920x1080,3.194,71.931,110070.485,3.807,4.392
19,5g,Driving-6,tcp,1,1,31,59684,3058,0,4375,2189,3348,837012,3538,conventional,2000,1920,1080,1920x1080,3.243,72.059,114445.504,3.825,4.397
19,5g,Driving-6,tcp,1,1,32,63731,3101,509,4375,2506,3886,971715,2000,conventional,2000,1920,1080,1920x1080,3.29,72.643,120347.523,-19.034,4.11
19,5g,Driving-6,tcp,1,1,33,67775,3095,2043,4375,2931,4536,1134060,2000,conventional,2000,1920,1080,1920x1080,3.335,74.545,130851.542,-16.672,3.766
19,5g,Driving-6,tcp,1,1,34,71819,3070,2043,4375,1846,2834,708619,2000,conventional,2000,1920,1080,1920x1080,3.377,75.896,139828.561,-16.465,3.476
19,5g,Driving-6,tcp,1,1,35,75858,3043,2039,4375,2374,3612,903187,2000,conventional,2000,1920,1080,1920x1080,3.418,75.89,144191.58,-16.461,3.265
19,5g,Driving-6,tcp,1,1,36,79900,3041,2041,3918,1278,1944,486058,2000,conventional,2000,1920,1080,1920x1080,3.445,75.774,147647.403,-16.47,3.085
19,5g,Driving-6,tcp,1,1,37,83947,3070,2046,3091,1229,1887,471811,2000,conventional,2000,1280,720,1280x720,3.43,75.553,149933.794,-16.501,2.923
19,5g,Driving-6,tcp,1,1,38,87990,3015,2043,3091,1088,1641,410358,2000,conventional,2000,1280,720,1280x720,3.417,75.325,153031.7,-16.532,2.786
19,5g,Driving-6,tcp,1,1,39,92041,2974,2051,2422,899,1337,334285,2000,conventional,2000,1280,720,1280x720,3.357,74.99,154799.528,-16.578,2.658
19,5g,Driving-6,tcp,1,1,40,95727,2651,1685,1801,772,1023,255877,2000,conventional,2000,736,414,736x414,3.247,74.297,154905.829,-16.677,2.502
19,5g,Driving-6,tcp,1,1,41,99843,3050,2116,1801,800,1220,305057,2000,conventional,2000,736,414,736x414,3.146,73.941,156902.163,-16.729,2.387
19,5g,Driving-6,tcp,1,1,42,102958,2051,1115,1077,671,688,172173,2000,conventional,2000,640,360,640x360,2.983,73.047,155546.673,-16.884,2.264
19,5g,Driving-6,tcp,1,1,43,106406,2408,1447,1077,655,789,197292,2000,conventional,2000,640,360,640x360,2.835,72.125,154617.595,-17.105,2.181
19,5g,Driving-6,tcp,1,1,44,108224,789,0,1077,2145,846,211593,2183,conventional,2000,640,360,640x360,2.7,70.955,152350.517,-17.762,2.17
19,5g,Driving-6,tcp,1,1,45,110854,1561,447,1077,693,541,135297,2000,conventional,2000,640,360,640x360,2.576,69.908,150428.439,-21.564,2.08
19,5g,Driving-6,tcp,1,1,46,112268,359,0,1077,3105,557,139356,2587,conventional,2000,640,360,640x360,2.462,69.538,151506.361,-21.757,2.051
19,5g,Driving-6,tcp,1,1,47,115050,1677,195,1077,767,643,160825,2000,conventional,2000,640,360,640x360,2.357,69.025,151828.283,-35.238,1.927
19,5g,Driving-6,tcp,1,1,48,117153,1015,102,1077,1290,655,163774,2000,conventional,2000,640,360,640x360,2.259,68.749,153212.205,-26.224,1.82
19,5g,Driving-6,tcp,1,1,49,118548,255,0,1077,6017,767,191810,2606,conventional,2000,640,360,640x360,2.168,68.309,153705.127,-506.718,1.817
19,5g,Driving-6,tcp,1,1,50,119995,204,0,1801,12310,1255,313924,3160,conventional,2000,736,414,736x414,2.13,68.044,154477.049,3.253,1.821
19,5g,Driving-6,tcp,1,1,51,121560,321,0,3918,11333,1818,454743,3595,conventional,2000,1920,1080,1920x1080,2.165,68.213,156278.383,3.266,1.83
19,5g,Driving-6,tcp,1,1,52,122850,143,0,4375,15397,1100,275228,4305,conventional,2000,1920,1080,1920x1080,2.202,68.346,160196.804,3.287,1.841
19,5g,Driving-6,tcp,1,1,53,124439,475,0,4375,20212,4800,1200140,4716,conventional,2000,1920,1080,1920x1080,2.238,68.49,164571.823,3.308,1.849
19,5g,Driving-6,tcp,1,1,54,126745,1128,0,4375,11142,6284,1571135,4411,conventional,2000,1920,1080,1920x1080,2.273,68.628,168946.842,3.327,1.857
19,5g,Driving-6,tcp,1,1,55,128483,566,0,4375,26853,7599,1899904,4674,conventional,2000,1920,1080,1920x1080,2.308,68.761,173321.861,3.346,1.864
19,5g,Driving-6,tcp,1,1,56,131527,1832,0,4375,10428,9552,2388192,3630,conventional,2000,1920,1080,1920x1080,2.342,68.89,177696.88,3.365,1.87
19,5g,Driving-6,tcp,1,1,57,134580,1852,0,4375,9307,8619,2154759,2577,conventional,2000,1920,1080,1920x1080,2.374,69.014,182071.899,3.382,1.894
19,5g,Driving-6,tcp,1,1,58,136577,793,0,4375,18325,7266,1816520,2581,conventional,2000,1920,1080,1920x1080,2.407,69.134,186446.918,3.4,1.994
19,5g,Driving-6,tcp,1,1,59,138786,929,0,4375,11441,5314,1328639,2373,conventional,2000,1920,1080,1920x1080,2.438,69.249,190821.937,3.416,2.019
19,5g,Driving-6,tcp,1,1,60,140458,469,0,4375,10411,2441,610383,2701,conventional,2000,1920,1080,1920x1080,2.469,69.361,195196.956,3.432,2.041
19,5g,Driving-6,tcp,1,1,61,142315,616,0,4375,15919,4903,1225812,2845,conventional,2000,1920,1080,1920x1080,2.499,69.469,199571.975,3.448,2.067
19,5g,Driving-6,tcp,1,1,62,144678,1062,0,4375,12555,6666,1666704,2482,conventional,2000,1920,1080,1920x1080,2.528,69.574,203946.994,3.463,2.093
19,5g,Driving-6,tcp,1,1,63,147499,1557,338,4375,5235,4075,1018865,2000,conventional,2000,1920,1080,1920x1080,2.557,69.83,209336.013,-28.41,2.034
19,5g,Driving-6,tcp,1,1,64,149432,631,0,4375,9364,2954,738602,2067,conventional,2000,1920,1080,1920x1080,2.585,69.925,213711.032,-28.699,2.037
19,5g,Driving-6,tcp,1,1,65,151323,608,0,4375,12829,3900,975077,2176,conventional,2000,1920,1080,1920x1080,2.612,69.869,217072.051,3.505,2.04
19,5g,Driving-6,tcp,1,1,66,152767,147,0,4375,40957,3010,752603,2733,conventional,2000,1920,1080,1920x1080,2.639,69.961,221447.07,3.518,2.044
19,5g,Driving-6,tcp,1,1,67,154571,487,0,4375,10385,2528,632200,2929,conventional,2000,1920,1080,1920x1080,2.665,70.051,225822.089,3.531,2.046
19,5g,Driving-6,tcp,1,1,68,156414,523,0,4375,6989,1827,456949,3086,conventional,2000,1920,1080,1920x1080,2.691,70.138,230197.108,3.543,2.049
19,5g,Driving-6,tcp,1,1,69,158468,713,0,4375,4276,1524,381140,3033,conventional,2000,1920,1080,1920x1080,2.716,70.222,234572.127,3.555,2.062
19,5g,Driving-6,tcp,1,1,70,160844,1026,0,4375,8030,4119,1029971,2658,conventional,2000,1920,1080,1920x1080,2.741,70.304,238947.146,3.567,2.07
19,5g,Driving-6,tcp,1,1,71,163918,1718,416,4375,6887,5916,1479193,2000,conventional,2000,1920,1080,1920x1080,2.765,70.552,244570.165,-26.787,2.027
19,5g,Driving-6,tcp,1,1,72,166083,798,164,4375,9627,3841,960324,2000,conventional,2000,1920,1080,1920x1080,2.788,70.692,249437.184,-23.016,1.993
19,5g,Driving-6,tcp,1,1,73,168215,752,131,4375,13079,4917,1229434,2000,conventional,2000,1920,1080,1920x1080,2.812,70.652,252957.203,-35.997,1.963
19,5g,Driving-6,tcp,1,1,74,170696,1059,481,4375,4839,2562,640684,2000,conventional,2000,1920,1080,1920x1080,2.834,70.847,258283.222,-22.769,1.935
19,5g,Driving-6,tcp,1,1,75,172102,28,0,4375,3298,46,11543,2594,conventional,2000,1920,1080,1920x1080,2.857,70.866,262265.241,-25.443,1.929
19,5g,Driving-6,tcp,1,1,76,174578,1040,0,4375,5537,2879,719816,2118,conventional,2000,1920,1080,1920x1080,2.878,70.751,265197.26,3.631,1.941
19,5g,Driving-6,tcp,1,1,77,176913,946,216,4375,12954,6127,1531900,2000,conventional,2000,1920,1080,1920x1080,2.9,70.899,270220.279,-66.037,1.917
19,5g,Driving-6,tcp,1,1,78,180386,2034,1473,4375,7788,7920,1980143,2000,conventional,2000,1920,1080,1920x1080,2.921,71.504,279014.298,-18.386,1.892
19,5g,Driving-6,tcp,1,1,79,183089,1248,702,4375,11827,7380,1845129,2000,conventional,2000,1920,1080,1920x1080,2.941,71.736,284847.317,-17.908,1.872
19,5g,Driving-6,tcp,1,1,80,185116,541,26,4375,29664,8024,2006086,2000,conventional,2000,1920,1080,1920x1080,2.962,71.272,284881.336,-21.966,1.854
19,5g,Driving-6,tcp,1,1,81,188034,1448,918,4375,9999,7239,1809994,2000,conventional,2000,1920,1080,1920x1080,2.982,71.406,289904.355,-20.467,1.837
19,5g,Driving-6,tcp,1,1,82,190284,814,250,4375,13216,5379,1344779,2000,conventional,2000,1920,1080,1920x1080,3.001,71.539,294951.374,-19.582,1.822
19,5g,Driving-6,tcp,1,1,83,192622,865,337,4375,11329,4899,1224970,2000,conventional,2000,1920,1080,1920x1080,3.02,71.393,297583.393,-24.193,1.809
18,5g,Driving-7,tcp,1,1,1,27,26,0,239,656,8,2132,2000,conventional,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
18,5g,Driving-7,tcp,1,1,2,1100,439,0,572,3733,819,204860,4000,conventional,2000,512,288,512x288,0.335,47.875,-11520.97,0.406,2.119
18,5g,Driving-7,tcp,1,1,3,2661,890,0,1077,4537,2019,504822,4439,conventional,2000,640,360,640x360,0.338,49.503,1051.519,0.63,2.502
18,5g,Driving-7,tcp,1,1,4,3925,616,0,1801,11290,3477,869396,5175,conventional,2000,736,414,736x414,0.322,51.624,2129.441,0.923,2.808
18,5g,Driving-7,tcp,1,1,5,5242,641,0,3091,10775,3453,863421,5859,conventional,2000,1280,720,1280x720,0.185,54.796,3930.775,1.357,3.192
18,5g,Driving-7,tcp,1,1,6,6692,816,0,4375,10968,4475,1118832,6409,conventional,2000,1920,1080,1920x1080,0.128,58.397,7022.681,1.86,3.338
18,5g,Driving-7,tcp,1,1,7,8047,627,0,4375,11868,3720,930218,7055,conventional,2000,1920,1080,1920x1080,0.373,60.912,11397.7,2.219,3.496
18,5g,Driving-7,tcp,1,1,8,9230,512,0,4375,12223,3129,782275,7873,conventional,2000,1920,1080,1920x1080,0.658,62.799,15772.719,2.489,3.631
18,5g,Driving-7,tcp,1,1,9,10519,610,0,4375,12044,3673,918424,8584,conventional,2000,1920,1080,1920x1080,0.93,64.266,20147.738,2.698,3.706
18,5g,Driving-7,tcp,1,1,10,11965,711,0,4375,9907,3522,880531,9139,conventional,2000,1920,1080,1920x1080,1.178,65.44,24522.757,2.866,3.772
18,5g,Driving-7,tcp,1,1,11,13348,685,0,4375,10735,3676,919189,9756,conventional,2000,1920,1080,1920x1080,1.402,66.4,28897.776,3.003,3.831
18,5g,Driving-7,tcp,1,1,12,14887,794,0,4375,9714,3856,964150,10218,conventional,2000,1920,1080,1920x1080,1.602,67.2,33272.795,3.117,3.886
18,5g,Driving-7,tcp,1,1,13,16210,573,0,4375,12521,3587,896857,10895,conventional,2000,1920,1080,1920x1080,1.781,67.878,37647.814,3.214,3.925
18,5g,Driving-7,tcp,1,1,14,17370,447,0,4375,12326,2754,688741,11736,conventional,2000,1920,1080,1920x1080,1.943,68.458,42022.833,3.297,4.012
18,5g,Driving-7,tcp,1,1,15,18600,470,0,4375,11905,2797,699451,12507,conventional,2000,1920,1080,1920x1080,2.09,68.961,46397.852,3.369,4.077
18,5g,Driving-7,tcp,1,1,16,19981,589,0,4375,12939,3810,952635,13127,conventional,2000,1920,1080,1920x1080,2.223,69.401,50772.871,3.432,4.109
18,5g,Driving-7,tcp,1,1,17,21525,744,0,4375,13359,4969,1242459,13583,conventional,2000,1920,1080,1920x1080,2.344,69.79,55147.89,3.487,4.138
